Code,age_class,actual_age,wet_weight_g,species,migiobox,spawn_time,recruit_time,flag_migrate,migrate_time_adult_1,migrate_time_adult_2,migrate_return_adult_1,migrate_return_adult_2,migrate_time_juv_1,migrate_time_juv_2,migrate_return_juv_1,migrate_return_juv_2,age_maturity,adult_initial_1,adult_initial_2,juv_initial_1,juv_initial_2,struct_N_mg,resN_mg,mum_growth_rate,clearance,exponential_decay,proportional_age_distribution,avg_ind_w,total_numbers,numbers_at_age,prop_age_j,proportional_age_dist_juv,prop_age_a,proportional_age_dist_a,tot_biomass_age,prop_biomass_age,age_class_juv,numbers_init,nums_out_mig,recruit_salmon,Name,Long Name
ROR,9,80.1,2968391.506,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,7133841.638,18904680.35,1683256.392,168325.6392,0.486752256,0.060927731,180857.3599,85.83113891,5,1,0.090909091,0,NA,14841957.53,0.063625768,0,0,5,NA,Res_Orca,Resident Orca
ROR,10,89,2486148.245,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,5974881.626,15833436.31,1409795.479,140979.5479,0.444858066,0.055683754,138438.0664,85.83113891,5,1,0.090909091,0,NA,12430741.22,0.053289161,0,0,5,NA,Res_Orca,Resident Orca
TOR,0,0,841804.9234,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,2023083.209,5361170.505,800920.3147,80092.03147,1.094174284,0.136959934,115293.5465,36.69879379,5,1,0.090909091,0,NA,4209024.617,0.041757881,1,0,5,NA,Trans_Orca,Transient Orca
TOR,1,8.9,2012247.603,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,4835971.168,12815323.6,1914517.175,191451.7175,1,0.125171955,251876.9655,36.69879379,5,1,0.090909091,0,NA,10061238.02,0.099817896,1,0,5,NA,Trans_Orca,Transient Orca
TOR,2,17.8,2999193.845,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,7207867.928,19100850.01,2853529.614,285352.9614,0.913931185,0.114398553,343103.4353,36.69879379,4,1,0.090909091,0,NA,11996775.38,0.11902043,0,0,4,NA,Trans_Orca,Transient Orca
TOR,3,26.7,3343086.543,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,8034334.397,21290986.16,3180720.202,318072.0202,0.835270211,0.104552405,349527.7379,36.69879379,4,1,0.090909091,0,NA,13372346.17,0.132667516,0,0,4,NA,Trans_Orca,Transient Orca
TOR,4,35.6,3402373.88,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,8176817.783,21668567.13,3237128.084,323712.8084,0.763379494,0.095553703,325109.4244,36.69879379,4,1,0.090909091,0,NA,13609495.52,0.135020283,0,0,4,NA,Trans_Orca,Transient Orca
TOR,5,44.5,3380028.77,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,8123116.486,21526258.69,3215868.227,321586.8227,0.697676326,0.087329509,295176.2541,36.69879379,3,1,0.090909091,0,NA,10140086.31,0.100600153,0,0,3,NA,Trans_Orca,Transient Orca
TOR,6,53.4,3357053.208,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,8067900.042,21379935.12,3194008.537,319400.8537,0.637628152,0.079813162,267937.0315,36.69879379,3,1,0.090909091,0,NA,10071159.62,0.099916329,0,0,3,NA,Trans_Orca,Transient Orca
TOR,7,62.3,3325982.629,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,7993229.1,21182057.12,3164446.988,316444.6988,0.582748252,0.072943738,242609.6047,36.69879379,3,1,0.090909091,0,NA,9977947.887,0.098991572,0,0,3,NA,Trans_Orca,Transient Orca
TOR,8,71.2,3224390.267,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,7749075.383,20535049.77,3067788.743,306778.8743,0.532591801,0.066665557,214955.7722,36.69879379,2,1,0.090909091,0,NA,6448780.534,0.063978578,0,0,2,NA,Trans_Orca,Transient Orca
TOR,9,80.1,2968391.506,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,7133841.638,18904680.35,2824223.277,282422.3277,0.486752256,0.060927731,180857.3599,36.69879379,2,1,0.090909091,0,NA,5936783.012,0.058899033,0,0,2,NA,Trans_Orca,Transient Orca
TOR,10,89,2486148.245,Transient Orca,0.75,121,485,2,152,244,182,60,244,152,60,182,13,1,0,0,1,5974881.626,15833436.31,2365401.507,236540.1507,0.444858066,0.055683754,138438.0664,36.69879379,2,1,0.090909091,0,NA,4972296.49,0.049330328,0,0,2,NA,Trans_Orca,Transient Orca
HUW,0,0,6199580.036,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,14899255.07,39483025.95,205847.395,20584.7395,1.179172003,0.181575764,1125693.484,7,2,1,0.2,0,0,12399160.07,0.046875407,1,0,2,NA,Hump_whale,Humpback whales
HUW,1,7.5,15899465.95,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,38210684.82,101258314.8,397978.4549,39797.84549,1,0.153985817,2448292.255,7,2,1,0.2,0,0,31798931.91,0.120216844,0,0,2,NA,Hump_whale,Humpback whales
HUW,2,15,23309512.52,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,56019015.91,148450392.2,520193.6177,52019.36177,0.848052699,0.130588088,3043944.667,7,1,1,0.2,0,0,23309512.52,0.088122332,0,0,1,NA,Hump_whale,Humpback whales
HUW,3,22.5,24466927.51,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,58800594.82,155821576.3,538142.6219,53814.26219,0.71919338,0.11074558,2709604.085,7,1,1,0.2,0,0,24466927.51,0.092497975,0,0,1,NA,Hump_whale,Humpback whales
HUW,4,30,24627250.36,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,59185893.67,156842618.3,540608.5792,54060.85792,0.609913887,0.093918088,2312944.273,7,1,1,0.2,0,0,24627250.36,0.09310408,0,0,1,NA,Hump_whale,Humpback whales
HUW,5,37.5,24649110.41,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,59238429.25,156981837.5,540944.4393,54094.44393,0.517239118,0.079647488,1963239.732,7,1,0,0,0,0,24649110.41,0.093186723,0,0,1,NA,Hump_whale,Humpback whales
HUW,6,45,24652084.68,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,59245577.2,157000779.6,540990.1293,54099.01293,0.43864603,0.067545267,1665131.651,7,1,0,0,1,0.2,24652084.68,0.093197967,0,0,1,NA,Hump_whale,Humpback whales
HUW,7,52.5,24652489.24,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,59246549.47,157003356.1,540996.344,54099.6344,0.37199495,0.057281946,1412142.565,7,1,0,0,1,0.2,24652489.24,0.093199497,0,0,1,NA,Hump_whale,Humpback whales
HUW,8,60,24652544.26,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,59246681.71,157003706.6,540997.1892,54099.71892,0.315471321,0.048578109,1197573.987,7,1,0,0,1,0.2,24652544.26,0.093199705,0,0,1,NA,Hump_whale,Humpback whales
HUW,9,67.5,24652551.75,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,59246699.7,157003754.2,540997.3042,54099.73042,0.267536306,0.041196797,1015606.16,7,1,0,0,1,0.2,24652551.75,0.093199733,0,0,1,NA,Hump_whale,Humpback whales
HUW,10,75,24652552.76,Humpback whale,1,1,345,1,335,NA,121,NA,335,NA,121,NA,5,0,NA,0,NA,59246702.14,157003760.7,540997.3198,54099.73198,0.226884886,0.034937055,861287.5808,7,1,0,0,1,0.2,24652552.76,0.093199737,0,0,1,NA,Hump_whale,Humpback whales
